Date,sp_close,return_1d,return_5d,return_10d,volatility_10d,MA_10,MA_ratio,VIX,recession,credit_spread,sentiment_proxy,future_return_10d,target_up,return_1d_raw
2010-02-16,1094.8699951171875,1.5923886149368687,1.468635331516168,0.022614678585618456,0.8502999310184038,1077.4139892578125,0.8509316998549035,0.5561318155094856,1.0746465375860552,0.7045193798162375,0.3528308757218251,-0.003459132478182119,0,0.017840653536261433
2010-02-17,1099.510009765625,0.3451882485344438,1.0820595204354186,-0.25913182453560435,0.7589460155610739,1077.0329956054688,1.1327789212272363,0.4787538666812024,1.0746465375860552,0.7045193798162375,0.2978311026742739,0.008593375638151879,1,0.004229004596710374
2010-02-18,1106.75,0.5590606941683457,1.4717977190761518,0.13296398996583478,0.7632339103320726,1077.9799926757812,1.4841764821846382,0.3196182690207809,1.0746465375860552,0.6859010994469718,0.49246317469372386,0.04241346655154979,1,0.006563157733795463
2010-02-19,1109.1700439453125,0.15783125955532773,1.1417980347465697,1.233209346799909,-0.1803834327690452,1082.5859985351562,1.3553932812409148,0.23056093453877868,1.0746465375860552,0.5555731368621089,0.4646548190221456,0.038474131065802865,1,0.0021842348635910053
2010-02-22,1108.010009765625,-0.1381839694062375,1.2171904064320802,1.1050537014380055,-0.1533548435273912,1086.7680053710938,1.0528704816817394,0.21888127041990177,1.0746465375860552,0.5555731368621089,0.49777562588851537,0.035200289220978356,1,-0.0010464051249203224
2010-02-23,1094.5999755859375,-1.1580192034506953,-0.11249654334522048,0.9985480951106638,-0.0557804202914736,1090.55400390625,0.09663632350204873,0.4276555102018397,1.0746465375860552,0.5555731368621089,-0.8171236004857765,0.03191796714458187,1,-0.0121766449451987
2010-02-24,1105.239990234375,0.8440551571916944,0.12868107899959033,0.8917666073424403,-0.10963551109800775,1094.0260009765625,0.4915557635922311,0.26705991971841375,1.0746465375860552,0.5555731368621089,-0.41561663534853904,0.03206982801972415,1,0.009673519697189884
2010-02-25,1102.93994140625,-0.23318359957321516,-0.25433008442899135,0.8967069909501572,-0.11134829298867945,1097.5069946289063,0.1715267508011562,0.24224059865765557,1.0746465375860552,0.5369548564928431,-0.8716700671461225,0.0238403382414808,1,-0.0020832085528651543
2010-02-26,1104.489990234375,0.08637631570444228,-0.28887503652678376,0.6289827574224828,-0.1594286721353275,1100.1089965820313,0.11307946939887438,0.15464297853349981,1.0746465375860552,0.499718295754311,-0.8475005171098489,0.03669596178502567,1,0.0014043925568579447
2010-03-01,1115.7099609375,0.8837974289552617,0.20520272140844176,1.047205764250319,-0.1412222267868373,1104.1289916992187,0.5059620123636609,0.11960398617686911,0.98872704015604,0.5555731368621089,-0.20455342253197764,0.021183039251650503,1,0.010107257423603737
2010-03-02,1118.31005859375,0.17097944155011618,0.8477082228526944,0.5425347084575275,-0.4093326312659468,1106.472998046875,0.5185959519816921,0.09040468664709787,0.98872704015604,0.5369548564928431,0.44970779991953136,0.01738314417634053,1,0.0023277310028862693
2010-03-03,1118.7900390625,-0.0029863592051590187,0.43820529650747747,0.41891538041455584,-0.4134793901829356,1108.4010009765625,0.43858690024491226,0.05682568711347152,0.98872704015604,0.5183365761235766,0.12050616074469422,0.014549142522116447,1,0.00042910952140039855
2010-03-04,1122.969970703125,0.2993884151351244,0.6956776804354148,0.3267187872917121,-0.44130662073555205,1110.022998046875,0.5769074738473168,0.040766044525581545,0.98872704015604,0.499718295754311,0.39174530359555776,0.026275190460129424,1,0.00372915607957138
2010-03-05,1138.699951171875,1.2322588582753795,1.2496555496982582,0.7081941012064236,-0.2602427584721141,1112.9759887695313,1.2682426987859345,-0.14902856702245765,0.98872704015604,0.4811000153850445,0.8383957493508613,0.02714598415287321,1,0.013910282801603982
2010-03-08,1138.5,-0.058395384094192954,0.7941516497637767,0.736523023197056,-0.26704429492937426,1116.0249877929687,1.0886425635512225,-0.09500994643192827,0.98872704015604,0.4438634546465123,0.5906465255335928,0.04103390112204401,1,-0.00017561143217653642
2010-03-09,1140.449951171875,0.1144948916040926,0.766844147063576,1.1883289098386578,-0.6012848693200059,1120.6099853515625,0.9416790315822784,-0.07603059666318751,0.98872704015604,0.4811000153850445,0.5524225060251802,0.03587473632906708,1,0.0017112720239721047
2010-03-10,1145.6099853515625,0.371334162938404,0.9478097151515538,1.0204894110286178,-0.6593265652232546,1124.6469848632812,0.998138469412794,0.01886670911083209,0.98872704015604,0.4438634546465123,0.5608797127800359,0.041991319195438206,1,0.00451435490421295
2010-03-11,1150.239990234375,0.32726314908650067,0.9612857784887313,1.2194759222017644,-0.7263461080263787,1129.3769897460938,0.9880779740482293,-0.05559125407144241,0.98872704015604,0.38800861353871446,0.6335309657969808,0.04036955706848756,1,0.00403337431350597
2010-03-12,1149.989990234375,-0.062221574818080105,0.3354681353308041,1.166716269525611,-0.7042158538602629,1133.9269897460938,0.7279940883293149,-0.12566923878470385,0.98872704015604,0.36939033316944797,0.17254807347213694,0.03071439226831972,1,-0.0002173695700926971
2010-03-15,1150.510009765625,-0.0008804767064964909,0.36327376519405286,0.8526115479252291,-0.7707686718101388,1137.4069946289062,0.5682351017467178,-0.06435093254431061,0.98872704015604,0.38800861353871446,0.13653420189276017,0.03613567624859341,1,0.00045209262343589776
2010-03-16,1159.4599609375,0.6677177424419659,0.6307298130426116,1.0289783868745628,-0.7332610103938091,1141.5219848632812,0.8214841484111852,-0.10960959619681387,0.98872704015604,0.36939033316944797,0.4793819536406213,0.04151136205975665,1,0.007749014983159959
2010-03-17,1166.2099609375,0.4895738987857614,0.6878929117839169,1.2038618124891314,-0.7497934296842199,1146.2639770507812,0.9233376381079919,-0.22348653020473216,0.98872704015604,0.3321537724309158,0.6615856236342945,0.03745630685349617,1,0.005804795332563638
2010-03-18,1165.8299560546875,-0.07216585881729581,0.49478862534993606,1.0719415384183577,-0.7136949102879776,1150.5499755859375,0.6745409752590568,-0.26582520821122674,0.98872704015604,0.31353549206165016,0.5230672045207796,0.018446597600279488,1,-0.00032589912668909416
2010-03-19,1159.9000244140625,-0.5095518842074773,0.278526414830322,0.45351196665361343,-0.8436437682166434,1152.6699829101562,0.25136388118862796,-0.21472685173186395,0.98872704015604,0.2576806509538523,0.21256271235407329,0.023704568131636086,1,-0.005099426451612706
2010-03-22,1165.81005859375,0.42337892571675295,0.4836349761684131,0.6245658434249418,-0.8351388706538415,1155.4009887695313,0.4166108102081611,-0.22932622303159164,0.98872704015604,0.27629893132311795,0.4676298968362302,0.02913867389246416,1,0.005082359099180065
2010-03-23,1174.1700439453125,0.6124080192547258,0.4568954444429019,0.8013498043908137,-0.7916358548584682,1158.772998046875,0.6749504990256334,-0.3052441790368705,0.98872704015604,0.29491721169238366,0.5367396033441486,0.0191158711009629,1,0.0071453777848001715
2010-03-24,1167.719970703125,-0.5470294658514454,-0.0442513152625012,0.47528497322135443,-0.6757601715112856,1160.9839965820313,0.22295482670092187,-0.1300492172537169,0.98872704015604,0.23906237058458582,-0.3031636620774548,0.01337687570412825,1,-0.0055084478872883084
2010-03-25,1165.72998046875,-0.19858623135969228,-0.10536934962518642,0.28858225103091756,-0.6661158992215809,1162.5329956054688,0.038668258895043855,-0.005952611949926077,0.98872704015604,0.22044409021532013,-0.4985713099133435,0.01433169589020936,1,-0.0017056210833286789
2010-03-26,1166.5899658203125,0.02526614185881423,0.15318887036377243,0.3196447481435736,-0.6700203089560606,1164.1929931640625,-0.0030629526413215474,-0.09792993207793697,0.98872704015604,0.2576806509538523,-0.08008460993428698,0.019546749579571518,1,0.0007374506159884132
2010-03-29,1173.219970703125,0.4769614733074835,0.179093397609112,0.4893024413193203,-0.6445007483316307,1166.4639892578125,0.22234464036904514,-0.1242092459616995,0.98872704015604,0.2576806509538523,-0.016276182964763426,0.01184039305934195,1,0.005667146312798056
2010-03-30,1173.27001953125,-0.03839587526459229,-0.13553828705280255,0.23859693608569466,-0.7104539359593923,1167.8449951171874,0.15311386235375068,-0.19136752349411015,0.98872704015604,0.23906237058458582,-0.34472787541724853,0.002757355408745561,1,4.26584629303888e-05
2010-03-31,1169.4300537109375,-0.34268146837657065,-0.03674607753430218,-0.05689517322317705,-0.7293322015770021,1168.1670043945312,-0.06209930554886581,-0.1242092459616995,0.98872704015604,0.22044409021532013,-0.30342284450585977,0.010469708540958956,1,-0.00327824231803275
2010-04-01,1178.0999755859375,0.6344972130146673,0.3660088072702089,0.1940054155928327,-0.6467860539654324,1169.3940063476562,0.32215903531310297,-0.14172888137259382,0.8168880452960096,0.16458924910752148,0.22666646854560935,0.023465864435659546,1,0.007386454005524301
2010-04-05,1187.43994140625,0.6812524383016081,0.6831459284568736,0.6168002630830723,-0.66060555335277,1172.147998046875,0.6603808992997344,-0.2074268876168422,0.8168880452960096,0.1459709687382558,0.6389810255123302,0.02006638421182851,1,0.007896729443087884
2010-04-06,1189.43994140625,0.11189330045791447,0.5066534163385438,0.5062073512692946,-0.675502100084702,1174.510986328125,0.6401341855227617,-0.3227638144477648,0.8168880452960096,0.20182580984605364,0.6188644209855511,0.0070269634597663186,1,0.001682878875349027
2010-04-07,1182.449951171875,-0.5823605508038939,0.24367324104639687,0.08200499844300843,-0.6413900598112807,1175.3389770507813,0.23794169902988116,-0.26582520821122674,0.8168880452960096,0.16458924910752148,0.23430433287720065,0.015904072777909554,1,-0.005894042967262019
2010-04-08,1186.43994140625,0.26635721810954915,0.5381135011111274,0.3707977853815666,-0.7137799030094754,1177.2109741210938,0.346000437074933,-0.28626482926812974,0.8168880452960096,0.1459709687382558,0.5933411290564927,0.024271362158069902,1,0.0033686614308549275
2010-04-09,1194.3699951171875,0.5680869635688346,0.5060074107236487,0.6430049569525181,-0.698766049260393,1180.0749755859374,0.6040773877715093,-0.3359034713896461,0.8168880452960096,0.1459709687382558,0.6331228717603693,0.025298962399221598,1,0.00666166829683167
2010-04-12,1196.47998046875,0.1194225077018703,0.23439026299799864,0.6764351566791791,-0.7035548962892115,1183.0639770507812,0.5573644337110324,-0.4176611202217844,0.8168880452960096,0.09011612763045715,0.42611260445330296,0.020316982126260385,1,0.0017650508571401095
2010-04-13,1197.300048828125,0.020475440686382542,0.19019422257733093,0.5143598778988652,-0.7207504141678978,1185.4719848632812,0.47508984514569885,-0.32714351445161993,0.8168880452960096,0.09011612763045715,0.25332664080210315,0.03136268676323861,1,0.0006851660398368415
2010-04-14,1210.6500244140625,0.9736936174626993,0.9424699057898873,0.8737020591755413,-0.6021120391620141,1189.2099853515624,0.9612551029080909,-0.41620112739878007,0.8168880452960096,0.09011612763045715,1.062902670612787,0.03548311307244818,1,0.011088363099908616
2010-04-15,1211.6700439453125,0.03486259152407074,0.830553635825698,1.0077490056043235,-0.6675549750203398,1193.433984375,0.795292089331765,-0.3724023173367022,0.8168880452960096,0.1273526883689893,0.9538732185866792,0.011838676648376796,1,0.0008421839911768203
2010-04-16,1192.1300048828125,-1.5319816539060136,-0.1847262858007025,0.23854109728858247,-0.21618373989984951,1194.8369873046875,-0.2641901517508795,-0.011792304776785568,0.8168880452960096,0.1459709687382558,-0.5815459620284106,0.008453087944818711,1,-0.016257982418547083
2010-04-19,1197.52001953125,0.37103965729927774,-0.06308176533246894,0.12840010858520742,-0.25705248102447603,1195.8449951171874,-0.04280796412713214,-0.16070823114133456,0.8168880452960096,0.1273526883689893,-0.291885677798042,0.014796254806541061,1,0.004511140739529798
2010-04-20,1207.1700439453125,0.6931013575585088,0.26209979420483354,0.3347579183588358,-0.20287629057459666,1197.6180053710937,0.3542232042143582,-0.39576178480703494,0.8168880452960096,0.09011612763045715,0.434765249479476,0.01967078133810111,1,0.008026045737071379
2010-04-21,1205.93994140625,-0.13572022800399156,-0.2742472530792799,0.4933374797457868,-0.261395335817415,1199.9670043945312,0.17317659288710957,-0.30962415750588357,0.8168880452960096,0.05287956689192498,-0.34356602315198476,0.01856344055033638,1,-0.0010195164357019706
2010-04-22,1208.6700439453125,0.1648944311712553,-0.21138325193789273,0.45731313660339507,-0.2637735761412606,1202.1900146484375,0.19809099643463596,-0.2877248220911341,0.8168880452960096,0.05287956689192498,-0.3066214868791314,0.01900003993672296,1,0.0022613206430901964
2010-04-23,1217.280029296875,0.6080914418719883,0.8232368680317254,0.47151671899170083,-0.2585874678774406,1204.4810180664062,0.5142574855306128,-0.26582520821122674,0.8168880452960096,0.034261286522659314,0.801055342147807,0.01292928472448974,1,0.0070982676832182495
2010-04-26,1212.050048828125,-0.4368251709343686,0.43267394419735444,0.274021086829168,-0.21804603806839182,1206.0380249023438,0.17362058769274522,-0.14172888137259382,0.8168880452960096,0.05287956689192498,0.31017065717388304,-0.011415521494048744,0,-0.004305704355093108
2010-04-27,1183.7099609375,-2.210176508287454,-0.9709181573026597,-0.517971462024721,0.31159639825610164,1204.6790161132812,-1.1784430985445824,0.637889464341624,0.8168880452960096,0.07149784726119147,-1.5135688660602218,-0.016061926215776463,0,-0.023659640178701643
2010-04-28,1191.3599853515625,0.5479555090874257,-0.6403945529803079,-0.6691296961685457,0.23469965227377787,1202.7500122070312,-0.6992182379765285,0.38531655373018714,0.8168880452960096,0.05287956689192498,-1.2212109553881636,-0.0040439299256637105,0,0.006441958378180898
2010-04-29,1206.780029296875,1.1360406664962255,-0.17089309694023244,-0.27815663076476643,0.385553619356532,1202.2610107421874,0.0995801184303698,-0.00011264065790866146,0.8168880452960096,0.034261286522659314,-0.5769525712118158,-0.004573757646982923,0,0.012860180281289574
2010-04-30,1186.68994140625,-1.5805284046409234,-1.2289831839724605,-0.29539314535002165,0.3985650348596181,1201.7170043945312,-0.882462424330493,0.5269325159797144,0.8168880452960096,0.05287956689192498,-1.535997083442369,0.003950359066749417,1,-0.016787810139866296
2010-05-03,1202.260009765625,1.152082537249916,-0.460824429532979,-0.01808401985383999,0.509345679106851,1202.1910034179687,-0.12392130067472672,0.25538025559953687,0.8168880452960096,0.034261286522659314,-1.0381337932955148,-0.028202886627740176,0,0.01303525745326214
2010-05-04,1173.5999755859375,-2.253017807671537,-0.4815360913896973,-1.064103067321654,0.8025447429946694,1198.8339965820312,-1.3983876275666371,0.7882653835291773,0.8168880452960096,0.05287956689192498,-1.3222535931093462,-0.0337917119928183,0,-0.024127199957418213
2010-05-05,1165.8699951171875,-0.6478099148626437,-1.0596298811875566,-1.2459204129293129,0.8075135363214382,1194.827001953125,-1.5908002391498217,0.9444809955435901,0.8168880452960096,0.09011612763045715,-1.6553902839608796,-0.06894147327987216,0,-0.006608341800780098
2010-05-06,1128.1500244140625,-3.0557877470760806,-3.0861728178275687,-2.3894230057797228,1.2152595226787772,1186.775,-3.1102449626349435,2.0963888787040226,0.8168880452960096,0.10873440799972364,-2.104967966554639,-0.09146638714399791,0,-0.032888440643963665
2010-05-07,1110.8800048828125,-1.4558084536719862,-3.0258768536903355,-3.1222102698811924,1.1222324576297902,1176.1349975585938,-3.4776187839647585,3.286256018332252,0.8168880452960096,0.36939033316944797,-2.1636166654438775,-0.04412597864328935,0,-0.015426646180907493
2010-05-10,1159.72998046875,3.9008546421384134,-1.6969806909660465,-1.5821178799196114,2.2313998850633254,1170.9029907226563,-0.703579735238944,1.5182450871218787,0.8168880452960096,0.3321537724309158,-1.940747246147214,-0.023869414383053938,0,0.04303470414561544
2010-05-11,1155.7900390625,-0.35411964995849315,-0.7789567956051582,-0.9231252465229361,2.0718200793223627,1168.1109985351563,-0.7642982023409202,1.4423271311166,0.8168880452960096,0.4252451742772466,-1.676782691648169,-0.016665380359410353,0,-0.003403075918466228
2010-05-12,1171.6700439453125,1.2080426090240592,0.11825665224277396,-0.6887614476412317,2.1403046573400277,1166.1420043945313,0.1588576781135086,1.0335386084907503,0.8168880452960096,0.4811000153850445,-0.785299625780194,-0.041745060529925035,0,0.013645992401824483
2010-05-13,1157.43994140625,-1.1619458916961283,1.033836074030873,-1.5046611366500813,2.076332644349888,1161.2079956054688,-0.32332836120516606,1.2028938774470443,0.8168880452960096,0.46248173501577877,0.008860043927959938,-0.04393623177800855,0,-0.01221949988922511
2010-05-14,1135.6800537109375,-1.781299787711162,0.8764770175869353,-1.5759449779001107,2.099920191614419,1156.1070068359375,-1.1942875437208513,1.8686352891533438,0.8168880452960096,0.4438634546465123,-0.1822495391139636,-0.05586273561026225,0,-0.018978981387949807
2010-05-17,1136.93994140625,0.059287680760078926,-0.9807317283637079,-1.9639415831813394,1.98454484556468,1149.575,-0.791066513331656,1.8102369685589592,0.8168880452960096,0.4438634546465123,-1.8130140755503885,-0.04603316743784176,0,0.0011087536210084368
2010-05-18,1120.800048828125,-1.3523597697905811,-1.4633317454270023,-1.6441631186856904,1.8694350475183112,1144.2950073242187,-1.3671967208214126,2.2058858342429275,0.8168880452960096,0.4811000153850445,-1.9918168304743828,-0.04456829449707725,0,-0.01429763178499772
2010-05-19,1115.050048828125,-0.5135873767581052,-2.2956551954751814,-1.5965074321425905,1.8677708146396603,1139.2130126953125,-1.4081348090375088,2.464298716146382,0.8168880452960096,0.5555731368621089,-2.1113933775890517,-0.051435649690879846,0,-0.005143468860015588
2010-05-20,1071.5899658203125,-3.6850258321870744,-3.51544029341114,-1.819918294196732,2.0457585466878143,1133.5570068359375,-3.4283121454420957,3.9928763936871996,0.8168880452960096,0.723137660185504,-2.1819205701468425,-0.021096370924268016,0,-0.03975579583776626
2010-05-21,1087.68994140625,1.3241015897141015,-2.0141314119509377,-0.8329117637253591,2.1267248137073618,1131.2380004882812,-2.4519061052910813,3.1621591345633036,0.8168880452960096,0.7603742209240353,-2.1151362767757234,-0.07712312139357118,0,0.014912632585704338
2010-05-24,1073.6500244140625,-1.2327323335448435,-2.6387595635970125,-2.655590839905252,1.106131362798437,1122.6300048828125,-2.761899457834867,2.9022865383020027,0.8168880452960096,0.816229062031834,-2.144234630182999,-0.07336617071045239,0,-0.012992046323687721
2010-05-25,1074.030029296875,-0.009879926369490786,-1.9897365655520876,-2.533368591729138,1.1307482794384476,1114.45400390625,-2.317644466845599,2.360641731899494,0.8168880452960096,0.8534656227703661,-2.083385640708604,-0.09268924180592854,0,0.00035387476465256084
2010-05-26,1067.949951171875,-0.5624806727123577,-2.0133740701895206,-3.161992545077238,0.858233067011842,1104.0819946289062,-2.103489691901713,2.420500045316883,0.8168880452960096,0.9651753049859626,-2.088769721935587,-0.04812243014802637,0,-0.005677078693651669
2010-05-27,1103.06005859375,2.9215963797780513,1.180602938830529,-1.7121316407684193,1.6488937231787149,1098.6440063476562,0.11532700535831346,1.6408816996026652,0.8168880452960096,1.0024118657244947,-0.027135427276175055,-0.04159534110548237,0,0.032347311768677056
2010-05-28,1089.4100341796875,-1.1832394144562943,-0.03157315723708775,-1.4997904193597957,1.5818852871839597,1094.0170043945313,-0.381665801177193,1.989811908811126,0.8168880452960096,1.0024118657244947,-1.1589581487140765,-0.06001844805108958,0,-0.012451892345405802
2010-06-01,1070.7099609375,-1.6287742017402647,-0.22303992815893664,-2.099136468643535,1.632919243660969,1087.3940063476562,-1.0538601273456003,2.4964180013221617,0.1295320658558881,1.0582667068322926,-1.4207316128155865,-0.02020638815774919,0,-0.017314353324598773
2010-06-02,1098.3800048828125,2.295516832575502,0.8915060544165407,-0.8039585770224585,1.9632618045642323,1085.152001953125,0.6086874487725683,1.712419677138931,0.1295320658558881,1.039648426463027,-0.15102975387256837,-0.011019727314291159,0,0.02551442810834267
2010-06-03,1102.8299560546875,0.32816271691963866,1.3220883426800214,-0.5050953668759726,1.9708764811498187,1083.9299926757812,0.9254904539306615,1.6087624144268853,0.1295320658558881,1.0582667068322926,0.018651277887840635,-0.006281373566356,0,0.004043191983442443
2010-06-04,1064.8800048828125,-3.2508626711465762,-1.661992124652601,-0.3509458193909388,1.8261027819422926,1083.2589965820312,-1.1518770864935695,2.4876580443841356,0.1295320658558881,1.1141215479400912,-2.0456668429318294,-0.03481847231777599,0,-0.035017442089831104
2010-06-07,1050.469970703125,-1.2906793363069797,-1.7139340443253364,-1.2793232882500476,1.7595566212162095,1079.5369995117187,-1.7532406072041224,2.6467936420445572,0.1295320658558881,1.2072129497864212,-2.062357166157346,-0.010910158350569273,0,-0.013624466165715648
2010-06-08,1062.0,0.9579249536352282,-0.4633921839843563,-0.5015308364346789,1.7855097159494748,1078.3719970703125,-1.0441381362561333,2.227785448122835,0.1295320658558881,1.1885946694171556,-1.6087697789359094,-0.017223429857109847,0,0.01091626764351899
2010-06-09,1055.68994140625,-0.5883487490024589,-1.8575994004924197,-0.7069160815332481,1.7931328860146964,1076.53798828125,-1.296763550105932,2.23216514812669,0.1295320658558881,1.2072129497864212,-2.0596917403723296,0.01753349450271873,1,-0.005959396741888012
2010-06-10,1086.8399658203125,2.6222068687538203,-0.7485418452767963,0.4238066223961252,2.1267762478383645,1078.4269897460938,0.34367365069517475,1.7708179977333156,0.1295320658558881,1.2258312301556868,-1.7152402644908997,-0.010443701523340815,0,0.02907984566617691
2010-06-11,1091.5999755859375,0.358117899722219,0.9962228165315719,-0.48635592281200873,1.7077379143201703,1077.2809814453126,0.6752174646882259,1.510945401472015,0.1295320658558881,1.2816860712634857,-0.07402654924845024,0.00020189689030826376,1,0.00437011574261751
2010-06-14,1089.6300048828125,-0.20781062540657355,1.519736596408249,-0.14003011738084883,1.644596681193889,1077.302978515625,0.5635500590214154,1.4802861091192394,0.1295320658558881,1.3189226320020178,0.07008058955098566,0.04073870081340748,1,-0.0018062939317567235
2010-06-15,1115.22998046875,2.085508831138197,2.064867960808592,1.178725364722679,1.6777134217596141,1081.75498046875,1.741185016927993,1.084637243435271,0.1295320658558881,1.3003043516327513,0.2224307021649624,0.014668183350969389,1,0.02322245059850045
2010-06-16,1114.6099853515625,-0.09325759702171241,2.304220190444468,0.3305914592947091,1.4420243123049554,1083.377978515625,1.613369558299898,1.0919369290851348,0.1295320658558881,1.3375409123712834,0.23078276391843647,0.01190717717991635,1,-0.0005560893540954269
2010-06-17,1116.0400390625,0.07517882617507755,1.0728573626150768,0.2407695771575471,1.4384522410120906,1084.6989868164062,1.6173199524541158,0.9649203381353353,0.1295320658558881,1.2816860712634857,0.0944330918896632,0.04824088340820236,1,0.001282185812389404
2010-06-18,1117.510009765625,0.07830133550102535,0.9375798116682612,1.4227886224821231,0.6223708457184985,1089.9619873046875,1.3987629855314878,0.8043250261170672,0.1295320658558881,1.2816860712634857,0.08924576324651512,0.05800105163051912,1,0.0013162641384549061
2010-06-21,1113.199951171875,-0.3963802372718669,0.8464156758097297,1.7403093469539008,0.42717422149207673,1096.2349853515625,0.8070874030653854,0.940101017074577,0.1295320658558881,1.2444495105249533,-0.00308679399148993,0.030883558900010703,1,-0.003864297943398893
2010-06-22,1095.31005859375,-1.5267811256651584,-0.8999489113840822,0.8581149276034762,0.6955839640265874,1099.5659912109375,-0.36110508484874515,1.2569122195724158,0.1295320658558881,1.2816860712634857,-1.6827580820766699,0.03385301638083,1,-0.01620122508698942
2010-06-23,1092.0400390625,-0.3162650011375664,-1.0077620265789067,0.9547182103667805,0.6654010941502078,1103.2010009765625,-0.7382804385310077,1.2364728769806708,0.1295320658558881,1.3003043516327513,-1.7202065257686434,-0.012173112490298187,0,-0.00298993926106872
2010-06-24,1073.68994140625,-1.595048883806721,-1.8152350035940832,-0.542617639887967,0.33495735480425726,1101.8859985351562,-1.6725348842927972,1.6496413780755335,0.1295320658558881,1.3561591927405499,-1.9746666292990747,-0.013687946301370286,0,-0.016946283204951274
2010-06-25,1076.760009765625,0.21931757563229906,-1.7470605848930985,-0.5918986684716919,0.3232117051885451,1100.402001953125,-1.4247187605723355,1.4729864234693755,0.1295320658558881,1.3747774731098157,-1.9418339197364898,-0.013917661980268002,0,0.002855281931545411
2010-06-28,1074.5699462890625,-0.22885888195226903,-1.666072246186272,-0.5993718479420367,0.3234087270394615,1098.89599609375,-1.4640851590153112,1.5416044153596324,0.1295320658558881,1.3933957534790822,-1.9391277502634379,-0.06864834292097738,0,-0.0020360096106544403
2010-06-29,1041.239990234375,-2.9293226287274075,-2.3441321035917966,-2.379886800890536,0.32467440809804765,1091.4969970703125,-2.9076915218246846,2.2905637471862326,0.1295320658558881,1.4306323142176143,-2.1022473396438968,-0.07825670754021723,0,-0.03150823034220892
2010-06-30,1030.7099609375,-0.9736473225327558,-2.6619441342040213,-2.6924690049466316,0.2941901593289853,1083.1069946289062,-3.0485354624967727,2.3504220606036217,0.1295320658558881,1.3561591927405499,-2.1210985240790516,-0.08278460666185075,0,-0.01016445397333528
2010-07-01,1027.3699951171875,-0.3397009190059494,-2.0550451154237206,-2.8397719793102163,0.2417766052235378,1074.239990234375,-2.7619700122504085,2.1051488356420487,0.1295320658558881,1.2444495105249533,-2.0650988220683644,-0.08877414255460715,0,-0.0032457133092441124
2010-07-02,1022.5800170898438,-0.4705044258876941,-2.3885401364014207,-3.0346253601740045,0.1715940884011407,1064.7469909667968,-2.518743438308671,1.7051199914890671,0.1295320658558881,1.2816860712634857,-2.0309537714572885,-0.07956511872375054,0,-0.004673271754301508
