Date,sp500,ret_1d,ret_5d,ret_10d,vol_10d
2000-07-28,89.70444489,-0.022571871,-0.037876175,-0.060537837,0.1660783501892863
2000-07-31,90.27657318115234,0.006377926,-0.026176555,-0.052980514,0.1767523322109007
2000-08-01,90.82897949,0.006119044,-0.023335092,-0.039332606,0.1847896452987643
2000-08-02,91.28278350830078,0.004996247,-0.008783051,-0.026713562,0.1882576975229608
2000-08-03,91.91404724121094,0.006915474,0.001504165,-0.033402893,0.173828737261616
2000-08-04,92.40727996826172,0.005366239,0.0301304476769814,-0.008886953,0.1526076514009339
2000-08-07,93.51205444335938,0.0119554917694482,0.035839655,0.008724942,0.1623104763382201
2000-08-08,93.86717987060548,0.003797643,0.0334496808772282,0.009334037,0.1625765165471784
2000-08-09,93.07800293,-0.008407379,0.019666572,0.0107107878509116,0.1602032906160118
2000-08-10,92.62430572509766,-0.004874376,0.00772742,0.009243209,0.1615107346912679
2000-08-11,93.0583038330078,0.004685575,0.007045158,0.037387879,0.094221599
2000-08-14,94.24197387695312,0.012719661,0.007805619,0.043925025,0.1041376171568194
2000-08-15,94.16305541992188,-0.000837402,0.003152066,0.0367071825134968,0.1066121755034563
2000-08-16,93.82765961,-0.003561862,0.008054069,0.0278790369971726,0.1120619404978929
2000-08-17,94.8141098,0.0105134264186592,0.0236417866779765,0.031551897,0.1171245543404289
2000-08-18,94.49846649169922,-0.003329075,0.0154759177781249,0.0226301058115305,0.1205709861733906
2000-08-21,95.0114288330078,0.005428261,0.008164674,0.016034023,0.1098604281631149
2000-08-22,94.85354614257812,-0.001661723,0.007332926,0.0105081059570804,0.1102389646822709
2000-08-23,95.22839355,0.003951854,0.0149287955558299,0.0231031023154251,0.097181341
2000-08-24,95.52430725097656,0.00310741,0.007490419,0.031309293,0.088551341
2000-08-25,95.48489379882812,-0.000412601,0.0104385535951057,0.026076018,0.089688936
2000-08-28,95.81036376953124,0.003408602,0.00840883,0.0166421587755143,0.070341846
2000-08-29,95.83009338378906,0.000205924,0.010295316104925,0.0177037369532349,0.069494259
2000-08-30,94.91276550292967,-0.009572441,-0.003314432,0.011564883,0.086791949
2000-08-31,96.17534637451172,0.0133025401261019,0.006815429,0.014356899,0.095860175
2000-09-01,96.27403259277344,0.001026107,0.008264541,0.0187893641769327,0.092213475
2000-09-05,95.50457763671876,-0.007992342,-0.003191577,0.005190416,0.1018540403336215
